Strain_vM	Stress_vM
7.401486830834375e-17	1.5278885927514758e-05
0.01729520640339539	120719768.72548895
0.03700434653558774	124068736.77843955
0.05704683268719653	127218930.97045243
0.07740551407379768	130236849.25063172
0.09806827965187974	133069359.45708564
0.11903066488843903	135692965.9538631
0.14028761380090798	138132877.49744678
0.16183070534532773	140435519.701027
0.18365677056404958	142651652.19700226
0.20577757178950973	144752615.8856275
0.22819920661588203	146731611.23471946
0.25091476257686957	148605425.97234032
