Strain_vM	Stress_vM
1.9582493486507345e-16	1.4404266609530024e-05
0.015701384544046206	126260228.0689407
0.03371344759099031	131091705.47970432
0.051952461892766276	135733476.98948795
0.07039946705953984	140372009.67046398
0.0890341516870679	144890387.77296916
0.10783803733815923	149138911.1823696
0.12680971052878354	153109052.36824414
0.14595137002721964	156826596.98205978
0.165261516041057	160317218.415547
0.18473420105352278	163660330.94520625
0.2043605306448909	166911244.18763536
0.22412499987027032	170089445.3742164
