Strain_vM	Stress_vM
2.9605947323337496e-16	3.1634414126280125e-05
0.01605709739739126	91773875.57376812
0.033989576112171	94145787.49658102
0.05204259795193884	95914408.70924516
0.0702225187378203	97462681.35978387
0.08853445596455863	98959200.00539546
0.10697446521996323	100540285.09286496
0.12553193633406587	102247307.9149168
0.1442030856609943	103905240.99161269
0.16299265263935864	105434629.03761989
0.18191063734071217	106749614.55011432
0.20096876934977048	107849467.77819973
0.22017943857247357	108864191.93539403
