Strain_vM	Stress_vM
7.401486830834378e-17	1.3455493239539069e-05
0.015445594894854149	131943546.77637988
0.033291286875317204	136478543.51856202
0.051381316701225636	140672262.61146474
0.06971145921191971	144580759.71706277
0.08827913774671331	148238377.62859175
0.10708331768263755	151710700.45299125
0.1261380418512056	155090325.52410486
0.14546056215959496	158389488.70345828
0.16505392908467834	161577712.24204662
0.1849009166253154	164660759.07159105
0.20498140880891796	167637280.84308124
0.22528054469407943	170494644.20347297
