Strain_vM	Stress_vM
1.1102230246251563e-16	2.027503607889542e-05
0.01752571174463278	116615869.84003897
0.0374136006284845	119408214.07426913
0.057621742980409674	121700645.69972587
0.07814518788116553	123989150.1396105
0.09897769058042175	126267640.89315853
0.12011529616047371	128605071.57649662
0.14154303282562383	131055486.16908953
0.1632383591396758	133574949.87145083
0.18517762877003702	136232262.43676004
0.20732802232768271	139077779.18702248
0.22964691346811722	142048228.02446502
0.2520956469049568	145001142.06658787
