Strain_vM	Stress_vM
2.668644028324483e-16	1.7871493429532218e-05
0.016519467688675134	81637894.10987295
0.035069790728821104	84452809.953588
0.053799083602052024	86402296.86471535
0.07267941985893984	88099575.12494138
0.09167931610477295	89639991.28651096
0.11077500362542705	91159579.90280364
0.12995533450772942	92870382.2362103
0.14921373514617953	94860889.67263003
0.16853568911974282	96995077.14342386
0.1879202236426475	99119359.08030827
0.2073781735995233	101040586.31478088
0.22691232684530546	102688482.17351586
