Strain_vM	Stress_vM
2.0604867304337687e-16	1.4907982917235823e-05
0.01744850555437686	109259920.85345441
0.03758993622124673	108995168.70808311
0.05792227655912533	108193414.01794422
0.07832710027723161	107218525.12926151
0.09870606283009907	106115643.86668144
0.1189933788242586	105105636.93097113
0.13915908516591138	104362127.5578589
0.15920564303644216	103922945.1508795
0.17914570339048097	103725315.78877616
0.19899120591798922	103801365.13639693
0.21875749573119543	104229687.42076023
0.23845640286574557	105033668.28530933
