Strain_vM	Stress_vM
1.4802973661668753e-16	2.236878563666516e-05
0.015430039382149523	132568844.62674667
0.03325812435629352	137397043.6326778
0.05127663466643042	141915891.26735693
0.06946905509202195	146203491.1185031
0.08782695357388091	150306759.95793247
0.10634214979211451	154219964.83213225
0.12501200712344743	157935863.66203156
0.1438392909947149	161463647.91077736
0.16282624359117212	164808974.92559758
0.18197476128647225	167980990.46444517
0.20128468904856023	171010472.20411912
0.22074697983507285	173927253.5201123
