Strain_vM	Stress_vM
2.66864402832448e-16	1.9669807041291865e-05
0.015925586032086735	94964635.47841528
0.03385762205866731	96885042.72368613
0.05196985955671911	98127982.5304396
0.07023411914605494	99444899.65727733
0.08862172891173412	100898848.15469287
0.10710522078257446	102354667.75237085
0.12567243905949144	103682086.2627196
0.14432404862412182	104765594.78865889
0.1630633115077252	105632771.97977243
0.18189742156611638	106392194.20391184
0.20083352816453784	107124850.24874401
0.2198772623476342	107955252.07736808
