Strain_vM	Stress_vM
1.6131166563777094e-16	1.0487947893110015e-05
0.015842708154625677	90427977.71644837
0.03400477162156423	92667187.06390671
0.052400911836235804	94475047.61736539
0.07101594660043652	96151652.30531815
0.08983983378041924	97721270.55424488
0.10886312416850077	99209506.62845859
0.1280764487118363	100644524.10868593
0.14746367868330054	102034719.66445227
0.16700078207896177	103373803.0410605
0.18666418769750556	104704693.18028441
0.20643080384801146	106063531.08148496
0.22628098905174734	107388725.34819072
