Strain_vM	Stress_vM
9.79124674325368e-17	1.6782488099287763e-05
0.016145445934634187	100456722.20011398
0.034361505643601346	103021493.17112347
0.052754725494335845	105124805.9251934
0.0713242509942486	107015869.12064372
0.09003796551626311	108663150.89840132
0.10883869123176895	109909662.3364026
0.12768695034879457	110843636.26100656
0.14658292685118696	111688393.72880507
0.16554184543270725	112606221.71902134
0.1845846506707545	113660467.64510205
0.20374346659111417	114828408.2149807
0.22305036789509633	116109907.5796891
