Strain_vM	Stress_vM
1.2819751242557092e-16	2.3602255719539645e-05
0.015529791396898038	131351456.51736867
0.033461846280435914	136219560.16040874
0.051564009762010025	140717091.46171227
0.0698066550830233	145005921.27853242
0.08816884520955032	149106293.9661175
0.10663229421784699	153029536.3275664
0.12518662308973036	156760605.52402332
0.14382769173405116	160294146.28490305
0.16255098403217452	163649630.1171378
0.18134893560831467	166860645.3458071
0.20021382336196125	169935954.44276255
0.21914430850525904	172879504.20623142
