Strain_vM	Stress_vM
1.281975124255709e-16	3.568494900028798e-05
0.016871737096583947	124974568.05331165
0.03593826454653122	129315753.81685546
0.05520704535519028	133500112.19734222
0.07467582568978325	137608041.6872187
0.09434057927409187	141637930.67150617
0.11419872763336844	145590355.10016838
0.13425673441389063	149486602.46746662
0.15452848237876726	153280025.56292677
0.17502607088784605	156926964.28899175
0.19575845568954314	160533805.71840882
0.21672005273553094	164186494.12242857
0.2378777473883554	167806724.9526134
