Strain_vM	Stress_vM
1.9229626863835636e-16	2.0566546363487048e-05
0.016100662628534608	114362239.08536606
0.03441546976041193	116977293.94135422
0.05297468767978304	119355457.53224826
0.07175416537582341	121586684.7681975
0.09074331219259191	123644059.36451878
0.1099301173692422	125533649.39153402
0.12930561773927884	127270657.27556187
0.14886264771865043	128861085.21042961
0.16859639809480906	130329265.6512852
0.1885016337960302	131699265.13298365
0.20857403080124753	132931091.75870034
0.22881152535194824	133982869.37960595
