Strain_vM	Stress_vM
1.2819751242557095e-16	1.4940091395707821e-05
0.015752655992516927	129642499.7846813
0.033685242639647284	134713668.52695096
0.05178443366215147	138984509.2572718
0.07005888344849123	142943274.26300734
0.0885387968133252	146658580.4855702
0.10726740268569822	150152231.49815735
0.12626045096389066	153511334.40920642
0.14551351732146478	156759230.6473597
0.16502584096418602	159905692.66160488
0.18479248799433898	162995808.12056863
0.20480195496747514	165940978.91870657
0.2250374038994102	168650895.27821383
