Strain_vM	Stress_vM
3.0291890373373793e-16	9.744544641040979e-06
0.016613395546703432	124286284.23238774
0.035442806873349754	127323130.25484908
0.054463368010835345	129786862.17088073
0.07367663218497862	131934928.66067612
0.09308375048136193	133815438.50197974
0.1126746718832909	135654993.78353536
0.13242677911809117	137721030.66752452
0.1523262480298544	140126502.57117227
0.17237977385904843	142708187.66889048
0.19259661279363688	145374987.96552783
0.2129704125423389	147871869.8491119
0.23350202211499294	150000316.96424684
