Strain_vM	Stress_vM
1.613116656377709e-16	2.1098686741033333e-05
0.00880606843413823	128316084.6879874
0.019116774427903712	132220430.24678877
0.029448273519021045	134285725.12716237
0.039771223326879074	135942258.10239697
0.05006088441616212	137404609.25491863
0.06029806449435511	138723060.11855754
0.07046377402452501	139906505.02181205
0.08054503910556561	140934710.84754705
0.09053767768706271	141868433.9122509
0.10043394899193689	142733402.2306662
0.11022255860590403	143554271.6368677
0.1198990473747079	144371963.0426805
