Strain_vM	Stress_vM
9.79124674325368e-17	2.0909560927144545e-05
0.009038707449539947	86101445.20856728
0.01977019439788439	88069925.6723639
0.030479321193432336	89930996.60104969
0.041197553170116696	91715377.05011007
0.051920294338282165	93433664.94333865
0.06262523798997295	95070846.82236415
0.07329639392807297	96604734.47087409
0.08393363784377178	98043112.26453653
0.09454797289387729	99388354.27541772
0.10514917840138283	100652313.34861505
0.11574782218901636	101831297.82143968
0.12634467624387402	102908639.34486131
