Strain_vM	Stress_vM
1.9229626863835638e-16	2.1974918697245018e-05
0.007952106546732335	114901122.33118105
0.017622936726401445	119103317.49740815
0.027270581325231816	120678333.26921359
0.036875105756938746	121832430.51845436
0.04643556296351701	122784695.20741692
0.05595324504157498	123665320.37083071
0.0654237246449694	124502811.68203332
0.0748263282418042	125289659.46921064
0.08413297578366098	126041524.28383264
0.0933253603644486	126810642.08217047
0.10239515765799352	127607618.44034472
0.11133752886548436	128408552.53539376
