Strain_vM	Stress_vM
2.9605947323337496e-16	3.1634414126280125e-05
0.009970849267266794	91081959.4448787
0.02232694638915389	92542609.13593602
0.034862250308970444	93204898.26139593
0.04753721028200084	93758886.95793249
0.06032897135143968	94302677.52574943
0.07319990883020687	94953582.30828749
0.08610945336625049	95680284.64455855
0.09901717262002371	96400044.37433071
0.11187432157378163	97087866.86476131
0.12464673056512554	97768766.48432603
0.13732183777506593	98447151.03605397
0.14989031308984468	99096099.09574546
