Strain_vM	Stress_vM
1.281975124255709e-16	3.568494900028798e-05
0.0065960410967011	120235723.29775724
0.014984888507749339	122649757.10822308
0.023330587259709518	124665963.26452038
0.031597788686364835	126529859.87561424
0.039795774935717364	128287700.38297719
0.04792490031367719	129949575.83323382
0.05597319724840622	131506978.74192148
0.06393508125771534	132977741.97202493
0.07180473489957169	134345326.468751
0.07957738449795705	135635412.59038693
0.08725594300306999	136880656.0480763
0.09484669988613474	138086935.41819015
