Strain_vM	Stress_vM
1.6958936828758687e-16	2.633179381137894e-05
0.006517089947455026	121454628.73370084
0.015016597951167896	123272927.38227643
0.023446825488267077	125077175.77755904
0.03179336597060417	126840245.27624512
0.040033272425041844	128542093.65586105
0.04814795048196613	130213077.45141332
0.05612420736316846	131854689.97001624
0.0639448239398698	133428781.05188827
0.07159257337955632	134911788.54423505
0.07905934403361832	136289068.34784073
0.08634998340312058	137599777.41705698
0.09347460926898772	138875357.29306975
