Strain_vM	Stress_vM
1.2819751242557095e-16	1.4940091395707821e-05
0.0075851437097965565	123468320.62853494
0.016967680152999747	126229991.21985109
0.025976838538058558	128554097.510647
0.03471400334974884	130644439.07838304
0.04323877877653733	132581652.66288069
0.05160933956277413	134474681.96135673
0.05987345818823308	136322820.57366154
0.06802084339582161	138117614.78369084
0.07601768100763424	139849717.14026684
0.08384653514675232	141485449.79600957
0.09152039664196587	143033820.87026823
0.09904550334594873	144562507.0684222
