Strain_vM	Stress_vM
2.251074338154752e-16	1.4445484260663609e-05
0.009879925046325328	112436521.44276597
0.02118559780791919	114898493.13916226
0.03236505763630587	116653172.90138888
0.043446660708664896	118226614.97829688
0.05445929764709575	119679418.84094588
0.06542385730682285	121103487.07074893
0.07634190599610835	122547476.03132336
0.08720469960556343	123913127.26474416
0.09802311648175543	125289015.50786197
0.10880029576409168	126675874.42376001
0.11953290083378275	128025754.86424536
0.1302186072760341	129341009.6406305
