Strain_vM	Stress_vM
1.4802973661668753e-16	2.0543924304088474e-05
0.0046417799157768965	110494647.3710632
0.009988824460408283	116463567.97999577
0.015329933083691488	118693710.14188412
0.020667778895569804	120194805.69178954
0.02600714051342884	121397227.06137034
0.03135141991854641	122506947.66499582
0.03670132526478579	123659357.279533
0.0420599483522982	124913457.35573158
0.04743469526786998	126206660.36807194
0.052833248234181694	127507610.414904
0.058260726373679815	128805017.23003474
0.06371953297496576	130065743.40323833
