Strain_vM	Stress_vM
7.401486830834377e-17	2.4121389181907585e-05
0.005797955685787149	110188862.02986819
0.012959570682887367	111704964.38270812
0.020055176522399125	113158181.88039207
0.027097747493547517	114582526.59838527
0.03407468614150004	116030253.06888372
0.0409745049497147	117505452.47361116
0.04778955642321476	118993688.72378622
0.05452059215216276	120502536.13494435
0.0611672671416859	121998742.34641108
0.0677271614379718	123455533.21618804
0.07419328862256286	124871311.8998741
0.0805623251108368	126238264.6817812
