Strain_vM	Stress_vM
2.7940000073818164e-16	5.567388308003122e-05
0.012430131611820302	108683967.21673779
0.026838306664597803	110752328.87141924
0.04060851662702121	112458781.48752294
0.0538182181382882	114041075.71834163
0.06652718847079783	115597426.90054654
0.07875848702179583	117120872.77063243
0.09051888688571179	118595122.29969425
0.1018760829357194	120003498.96085301
0.11291734470108708	121381736.05617802
0.12369811689460306	122706316.0730349
0.13424356466532666	123961004.84753114
0.14457339238202702	125164577.9141075
