Strain_vM	Stress_vM
3.2262333127554154e-16	1.559591354826585e-05
0.008643404123899865	120008001.26600467
0.018678278063331555	123732653.8296117
0.028403766342282043	125432779.14674209
0.037893949216003774	126457662.92386815
0.04719759879249265	127252840.15846907
0.056349558056920275	128043105.50364463
0.06538581164408312	128914976.11617036
0.0743364211397788	129852546.63430116
0.08321480767085564	130835935.99467078
0.09201282809863962	131836024.4644967
0.10071876969383692	132826819.09170073
0.10932508254860653	133801485.75823209
