Strain_vM	Stress_vM
1.480297366166876e-16	1.4217297427033448e-05
0.0074250846270894925	95302056.2342437
0.015950623641858563	98615709.17970419
0.024411703295314856	100234824.82811007
0.03280536077338707	101370358.88386783
0.041115766404178154	102330145.54731694
0.04933930367233477	103174569.30231048
0.05747090484288422	103955511.526064
0.06549600564097909	104738421.509445
0.07340601141149654	105523084.69043246
0.08119616498719788	106312682.89327706
0.08886138294947944	107076055.59349273
0.09639826206561694	107789324.39599553
