Strain_vM	Stress_vM
7.401486830834375e-17	1.3441792007472457e-05
0.006890519044501405	125167422.2159343
0.015959705260437607	128002749.7797384
0.025001960359987467	130171871.25378144
0.033936805181629545	132124732.55971126
0.042746192908775724	133931437.65637852
0.05143017806773751	135630554.4594468
0.0599874399555695	137259374.49908823
0.06842108172068567	138835924.43596223
0.07674264768173077	140366286.78256565
0.08495440293527325	141856364.29078665
0.09304898656957404	143287988.67863685
0.1010162684969251	144658987.42158034
