Strain_vM	Stress_vM
6.409875621278547e-17	1.2035558860738122e-05
0.008341742916964118	96321826.58998603
0.018143028494938693	98245357.05499302
0.027723331098852166	99653978.59821281
0.03706722543428906	101010875.0919872
0.04621401251343608	102377685.96722783
0.05521912325971408	103754854.37979396
0.06413626735508242	105087010.60770522
0.07299446383550234	106326165.53449637
0.08180657247694517	107448157.38763794
0.09058633379481244	108464995.82514621
0.0993546081498229	109420707.0143518
0.1081266738494909	110342258.90437807
