Strain_vM	Stress_vM
7.401486830834375e-17	1.5278885927514758e-05
0.010600341454761237	114424856.80340096
0.023118602562180245	116999436.00950933
0.0354185121435534	118840375.30088025
0.04756048867210313	120457691.80676952
0.05956777220087851	121980544.19507699
0.07142808664450315	123495090.91528869
0.0831358404999752	125033049.76800358
0.09470830557979787	126613817.77563715
0.10617763020772686	128235920.9562439
0.11756814497957038	129885512.16689447
0.12889453584255853	131537034.69300419
0.1401600194454223	133169074.15857057
