Strain_vM	Stress_vM
1.6131166563777087e-16	1.0266093845062512e-05
0.010093618598295374	121087340.02444188
0.021294927829866476	124230538.58174099
0.03233827828512451	126673370.3122732
0.043276456216775824	128820813.16207412
0.05411948443343384	130753612.7743453
0.06488569617361563	132526854.61713648
0.07558214063339042	134176635.89821203
0.08620744487826594	135747432.43077597
0.09676446223454113	137261707.91921887
0.10725148589785488	138744942.24193949
0.11766161872390946	140217481.1530571
0.12799277972708367	141689758.14863187
