Strain_vM	Stress_vM
2.9605947323337526e-16	1.234945421809086e-05
0.005673089458013741	119112366.83757083
0.012441233386885922	123034781.72138251
0.01926729993998995	125380855.3450705
0.026099545415778126	127201480.11257027
0.03293782591274139	128612507.02586253
0.039794290250792334	129731184.21309644
0.04667917966272387	130641915.09352161
0.05359932394101308	131400456.21824212
0.06056042030719124	132095351.981402
0.06755712158966361	132792650.49988103
0.07457212852670943	133522434.87794042
0.08157781954083003	134287459.10206798
