Strain_vM	Stress_vM
1.4802973661668753e-16	2.236878563666516e-05
0.007393464786662992	105213981.8871329
0.015929067645208277	107777245.53069323
0.024397623852284358	109139006.552112
0.03278057350505495	110245760.05478874
0.04109740074193349	111234716.90889755
0.04937184974760955	112225625.85863408
0.057618278472794715	113278368.79504447
0.06584046981889198	114378303.2844207
0.07404200057482048	115479974.3685688
0.08222898204066219	116497133.76260872
0.09041036071532935	117441999.8283407
0.09859353737023978	118342970.7980317
