Strain_vM	Stress_vM
1.6131166563777094e-16	1.0487947893110015e-05
0.0048946537641654676	107726195.11670297
0.010948722186880129	110389526.64721471
0.01705989640388104	111921737.94763052
0.02316916282570437	113148414.83367155
0.029245580869556757	114203778.06764236
0.03527431596507744	115174448.92916545
0.04125213451737369	116072913.17642733
0.0471732515182456	116904958.85976021
0.053039012290013066	117694142.64866279
0.05885741022587806	118509255.07074949
0.06463138850869901	119345049.9706315
0.07036187154240056	120156572.28286564
