Strain_vM	Stress_vM
1.3343220141622404e-16	2.177338213636752e-05
0.005527037445428415	124710172.99232365
0.01220420971852796	127917509.76703918
0.019013510185646485	129499335.41952623
0.02584058124505451	130639125.22598875
0.032656592282477456	131608919.55834484
0.039444296833858916	132522037.35831082
0.04619101523671996	133420631.9373044
0.05289362062438429	134305939.90082234
0.05955588452308301	135191867.4054928
0.06618347235535552	136098414.63637066
0.0727808433503669	137027492.77898926
0.07935327553816318	137945751.1929407
