Strain_vM	Stress_vM
7.401486830834377e-17	2.415659293163116e-05
0.005247168957451322	98015212.71373132
0.011401558314420615	101441966.20733258
0.017526678170068748	103247752.29529038
0.02362529573899477	104639737.55416182
0.02969818885597792	105840866.75198294
0.03575404548785361	106883519.85691157
0.04179770043014998	107806156.65413943
0.04783118911435266	108648756.6282787
0.05385710816408763	109447232.96054009
0.05987643999770413	110236694.29815063
0.06588797772458985	111030497.49032927
0.07189134950547972	111838724.68206102
