Strain_vM	Stress_vM
7.401486830834378e-17	7.494509029357332e-06
0.01563708830661908	117986839.6161751
0.03334402605657688	120458126.70866111
0.05087748495936493	123035851.30125897
0.06821782460523902	125572296.0677448
0.08536581111598895	128010355.25113174
0.10233606494919764	130308525.39929293
0.11913398591256918	132447948.3011665
0.135764076616925	134453370.64322358
0.15223072208067628	136379228.96884602
0.16853273180741749	138227403.00743142
0.18467084779535273	139964641.6579574
0.20064760075594643	141560399.46817955
