Strain_vM	Stress_vM
7.401486830834373e-17	2.7891905394222625e-05
0.01597620267730424	139251658.18921536
0.03400757573493232	145095380.11601824
0.05188411206255498	150427790.7707743
0.06955530292638598	155274785.80898482
0.0869969034022677	159549507.25624615
0.10420981989090965	163338276.74407393
0.12121154049197527	166765964.7852801
0.13799039172435465	170173962.42694098
0.15451742167903165	173477747.2759747
0.17080688325100407	176562735.89500833
0.18689766499828772	179427275.55671105
0.20283012680233722	182107883.78689986
