Strain_vM	Stress_vM
2.9605947323337496e-16	3.1634414126280125e-05
0.01597224990281443	92594755.37349004
0.033637986104625546	96001397.27300704
0.05123834618826237	99135134.2183844
0.06877671296324722	102285825.37016347
0.08626775104825397	105545030.10027881
0.10372959416273	108999693.95454249
0.1211693823620486	112608930.9962993
0.13857228640181307	116106714.61853126
0.1559185520858166	119383408.12716815
0.17319004431596974	122447277.39825994
0.19037370442800028	125413509.32016468
0.2074687353504657	128251869.3448545
