Strain_vM	Stress_vM
9.791246743253674e-17	4.146857418033683e-05
0.01573255669236926	112978522.07180324
0.03338258385927977	116067712.49796112
0.050882191036634654	119113560.29557209
0.06821814939350562	122017718.34090401
0.08537799072666602	124733983.63090146
0.10236108434987079	127256627.11271435
0.11917326066737581	129615033.50233066
0.13581486242286728	131854931.35325669
0.15228204537060025	134017675.20561025
0.16856945992800668	136111841.8866601
0.18467577865139662	138109290.29911605
0.20060726426220016	140005251.70767468
