Strain_vM	Stress_vM
1.6958936828758677e-16	2.176106456623713e-05
0.01709696391581934	100755350.71664844
0.036195418386566244	104803959.38283819
0.05523307718068541	108419806.32627992
0.07418714165957906	112097422.37739891
0.09303097454666484	115884825.8217451
0.11171886981355827	119621273.79033868
0.1301734402029578	123075027.5350839
0.14834674957411692	126286974.62385184
0.16621724104941063	129187385.15836352
0.18379772635049238	131827722.75278309
0.20111628426784103	134262032.78647944
0.21818853339287367	136462742.70324883
