Strain_vM	Stress_vM
1.9582493486507342e-16	1.4741101169146772e-05
0.01668178519779311	123523485.38772964
0.03544458614968569	126207373.5165022
0.05413780112847875	127922774.6401825
0.07287665895871566	129840385.57615407
0.09161465204305708	132401813.46453941
0.11020398028357851	135019246.16578802
0.12855806187294688	137322061.65910316
0.14658404422661117	139243884.87248886
0.16425676975082662	140879670.621453
0.18160187051721488	142341800.7716749
0.19864855820275565	143813668.85518774
0.21541293493583283	145339486.81621408
