Strain_vM	Stress_vM
1.1102230246251563e-16	2.027503607889542e-05
0.01727066707109801	117592664.13219559
0.03629376194827783	122070644.42829482
0.05499901365386449	125972453.56768183
0.07333264262560814	129293939.41599289
0.0912561767558848	132029231.3801425
0.10878666661838313	134388077.94977
0.1259746250470178	136526910.42144147
0.14287473784301863	138563057.28185382
0.1595208240052355	140593466.08028913
0.17592895945503123	142685644.19439998
0.19209988717325002	144816189.57588965
0.20804258216762078	146865793.31911096
