Strain_vM	Stress_vM
2.6686440283244803e-16	1.9283765701449858e-05
0.015698060711470563	106611793.5981847
0.03307583647686844	110344445.65460598
0.05027529716409899	113631991.02916421
0.06728909816572777	116752395.9924516
0.08411774334124984	119722725.3761952
0.10076824110276277	122532354.19943166
0.11725102986858309	125170010.04700148
0.1335719421445794	127651743.68641262
0.14972953017031823	130006572.62622918
0.16572038674483486	132239319.97854756
0.18154307883147403	134339850.07475147
0.19720290650752953	136293495.8852667
