Strain_vM	Stress_vM
9.791246743253676e-17	1.6815668462299573e-05
0.016642553858282717	129512766.92496367
0.035252810217044406	134886488.5624153
0.053560610267673184	138668899.80985248
0.07161147902512924	141916630.12347844
0.08944093307515845	144704038.12737402
0.10707662848677407	147160390.50144094
0.12454398399929056	149392289.82171476
0.14187050856496158	151495119.3785183
0.15907391909388238	153464590.63402227
0.17615719942686994	155195331.5454304
0.1931222096440245	156707022.80377695
0.20997717145968312	158129021.70144427
