Strain_vM	Stress_vM
2.6686440283244813e-16	1.61673892187399e-05
0.015398672317837715	122631788.3113747
0.0330110839463054	126012186.64499052
0.05043760646984071	128987506.73095648
0.06766247329405488	131805436.23773584
0.08468604816436275	134556094.98699084
0.10151313803914164	137278302.1981512
0.11815203328612112	139925021.7976902
0.13460191092960788	142543562.522877
0.15086964510101092	145094208.1645709
0.16697507707526776	147440258.677528
0.18292621990768945	149551435.21534985
0.1987193247015772	151468972.28939503
