Strain_vM	Stress_vM
1.334322014162241e-16	2.0139524251241822e-05
0.015609261205226224	108788804.23879866
0.03295475093257731	112159079.11948843
0.050206110749251985	115388478.47690587
0.0673612325807458	118511992.17771468
0.08442589188144088	121536191.73375739
0.10140546870669682	124544346.13933618
0.1182953201484253	127586513.26531978
0.13508642980194588	130498666.6375771
0.15177763669987	133231233.06964608
0.16837711099250718	135816674.3352337
0.18488555779254595	138255666.04074967
0.20129978020577194	140503061.17352572
