Strain_vM	Stress_vM
2.5905203907920326e-16	1.829500043654742e-05
0.015253645645001871	88388742.40320607
0.03222500342711608	90899123.84270234
0.04909391366959547	92958406.84793061
0.06584446644509637	94766966.23136875
0.08247018472571757	96426850.75240214
0.09896854099277609	98020107.47870705
0.11533693011524938	99604107.41059907
0.13157213153066954	101228824.22206292
0.14766659793517808	102936368.38804416
0.16360354516769843	104747940.70856665
0.17937076578833897	106628124.41064452
0.19496976387715217	108485171.6178971
