Strain_vM	Stress_vM
1.3343220141622404e-16	2.177338213636752e-05
0.01645929085432851	116309060.84760071
0.03480365928265132	119886995.54459171
0.05295683749463995	122867067.87257096
0.0709055445002359	125648171.37728034
0.0886469495941615	128236146.06621243
0.10618816086204685	130625761.49558331
0.12354089956875972	132797656.35719512
0.14071770323487034	134797944.74121803
0.15773102177547174	136724067.35627052
0.17459445756105782	138684181.29769832
0.19132709300032302	140691825.26169157
0.20794376551517194	142772353.78244767
