Strain_vM	Stress_vM
2.668644028324483e-16	1.7871493429532218e-05
0.016368727125812166	81865415.76322672
0.034354978535205485	84643807.57152128
0.052132149858368115	86488048.8048745
0.06972212900145797	88273636.54502992
0.08714366551940299	90371995.00036536
0.1044146345266741	92969677.42757855
0.12155291571835883	95987722.90802766
0.1385820331714429	99266867.88747868
0.1555268206474274	102782262.81719163
0.1724081792020652	106064862.05459125
0.18923866171116413	108741902.64697859
0.20602434023658722	110914005.21455798
