Strain_vM	Stress_vM
3.0291890373373793e-16	9.744544641040979e-06
0.01647630090759245	124941410.55619095
0.034834061444298806	128552688.32897662
0.05305796395667171	131693959.34383418
0.07116134507309665	134591884.58823514
0.08912932648555896	137436582.94381076
0.10693527327046078	140041304.73010564
0.12456737542040006	142283651.93455333
0.14203058073142386	144320930.439515
0.1593339283657307	146363050.64169213
0.17648446871984796	148493245.39858922
0.19348756944084713	150673652.84529743
0.21035030780167388	152826280.87801316
