Strain_vM	Stress_vM
1.613116656377709e-16	2.1098686741033333e-05
0.016994943470128032	127488492.50445956
0.035983136893381645	130658088.72981669
0.05484869062692435	133335311.71731302
0.0735684541471482	135693110.2237279
0.09210417883089361	137825531.34717995
0.11040717469775942	139832172.7232346
0.12843957790642718	141816645.88941348
0.146208284225164	143694630.8407694
0.16373127729056064	145456088.00272733
0.1810082705070121	147115378.37697637
0.19804398626103062	148664955.89267763
0.21484792630536184	150139080.3155154
