Strain_vM	Stress_vM
1.3343220141622407e-16	2.2992938384067725e-05
0.015490125861567521	131574016.18764207
0.032801204865082444	135131619.70708102
0.050036905438002176	138446867.82212013
0.06715221378246573	141537530.77385163
0.08412749518036074	144445317.28150466
0.10095969844583001	147195465.24689698
0.11764663747852054	149821540.49943057
0.13418724294190326	152395449.67525938
0.15058481239504817	154926401.420007
0.16683952885585465	157314256.84565973
0.18294045491582636	159468907.4787552
0.1988823421109849	161356911.15715703
