Strain_vM	Stress_vM
9.791246743253676e-17	2.2691552626611695e-05
0.015201483519398689	98805644.25099899
0.032181898752649735	102477503.12689908
0.049063018710913495	104914238.07213134
0.06583715636580689	107174634.82100217
0.08249290871410432	109439537.57242224
0.09902310166249682	111685230.16243845
0.11542207662424414	113896218.20984332
0.13168170157752954	116177971.06597368
0.14779901719671001	118472661.15703557
0.1637757906527729	120639197.01203369
0.1796148944471414	122599243.20986675
0.1953206511769079	124338473.51690276
