Strain_vM	Stress_vM
2.794000007381817e-16	4.91827924432777e-05
0.01502527322657239	99249213.92450148
0.03177389379842775	102153362.97088705
0.0483905988662372	104447250.74659309
0.06486761328141537	106594876.99320018
0.08119802392001811	108653554.9074864
0.09738280786979545	110582928.34332141
0.11342762779323282	112279704.19760516
0.1293310413099282	113603839.4775711
0.14508562186872082	114629381.59440315
0.16068842598001432	115605115.7193849
0.17613890708784075	116590890.40797463
0.19144057730481887	117670880.89480115
