Strain_vM	Stress_vM
1.6131166563777082e-16	8.960919581369904e-06
0.016419366941674122	89468215.45200197
0.034492764931900885	91689075.82477959
0.05239148999567808	93321821.41437194
0.0701001598798754	94588944.24345514
0.08760940846656079	95648028.89577757
0.10492677496054387	97450129.45703891
0.1220916156850514	99918113.20186432
0.13911963464134255	102534082.18127461
0.1560024146634314	104880326.56890294
0.17273015496234365	107030147.7929858
0.18931855899889985	108985982.50852561
0.2057825728305417	111049995.89635907
